url,name,date,title,markup,navchrome,clipping,datepile
http://waxman.house.gov/committee-seeks-baghdad-police-academy-records,"Waxman, Henry",2007-11-06,Committee Seeks Baghdad Police Academy Records,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/committee-seeks-information-about-blackwater-immunity,"Waxman, Henry",2007-10-30,Committee Seeks Information about Blackwater Immunity,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/committee-seeks-niger-documents-and-testimony-and-instructs-state-department-not-impede-probe,"Waxman, Henry",2007-05-04,Committee Seeks Niger Documents and Testimony and Instructs State Department Not to Impede Probe,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/committee-subpoenas-documents-towers-perrin,"Waxman, Henry",2007-06-29,Committee Subpoenas Documents from Towers Perrin,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/draft-environmental-impact-statement-fbi-building-contains-significant-flaws-and-omissions,"Waxman, Henry",2007-04-13,Draft Environmental Impact Statement for FBI Building Contains Significant Flaws and Omissions,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/drug-resistant-infections-community-consequences-public-health,"Waxman, Henry",2007-11-07,Drug-Resistant Infections in the Community: Consequences for Public Health,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/epa-approval-new-power-plants-failure-address-global-warming-pollutants,"Waxman, Henry",2007-11-08,EPA Approval of New Power Plants: Failure to Address Global Warming Pollutants,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/fictitious-american-spectator-story-creates-confusion,"Waxman, Henry",2007-10-10,Fictitious American Spectator Story Creates Confusion,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/fifteen-chairmen-urge-president-stop-efforts-weaken-g-8-declaration-regarding-global-climate-chang-0,"Waxman, Henry",2007-05-18,Fifteen Chairmen Urge the President to Stop Efforts to Weaken the G-8 Declaration Regarding Global Climate Change,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/fifteen-chairmen-urge-president-stop-efforts-weaken-g-8-declaration-regarding-global-climate-change,"Waxman, Henry",2007-05-18,Fifteen Chairmen Urge the President to Stop Efforts to Weaken the G-8 Declaration Regarding Global Climate Change,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/governments-response-nations-emergency-room-crisis,"Waxman, Henry",2007-06-22,The Government's Response to the Nation's Emergency Room Crisis,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/gsa-abandons-plans-los-angeles-fbi-field-office,"Waxman, Henry",2007-05-31,GSA Abandons Plans for Los Angeles FBI Field Office,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/hearing-assessing-state-iraqi-corruption,"Waxman, Henry",2007-10-04,Hearing: Assessing the State of Iraqi Corruption,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/hearing-examines-black-carbon-and-global-warming,"Waxman, Henry",2007-10-18,Hearing Examines Black Carbon and Global Warming,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/hearing-examines-executive-pay-and-compensation-consultants,"Waxman, Henry",2007-12-05,Hearing Examines Executive Pay and Compensation Consultants,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/hearing-examines-exposure-covert-cia-agent-valerie-plame-wilsons-identity,"Waxman, Henry",2007-03-16,Hearing Examines Exposure of Covert CIA Agent Valerie Plame Wilson's Identity,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/hearing-examines-fdas-vital-mission-and-challenges-future,"Waxman, Henry",2007-05-01,Hearing Examines FDA's Vital Mission and Challenges for the Future,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/hearing-private-security-contracting-iraq-and-afghanistan,"Waxman, Henry",2007-10-02,Hearing on Private Security Contracting in Iraq and Afghanistan,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/hearing-will-question-political-influence-government-climate-change-scientists,"Waxman, Henry",2007-01-23,Hearing Will Question Political Influence on Government Climate Change Scientists,FALSE,TRUE,FALSE,FALSE
http://waxman.house.gov/house-passes-resolution-iraq-corruption,"Waxman, Henry",2007-10-16,House Passes Resolution on Iraq Corruption,FALSE,TRUE,FALSE,FALSE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=100&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Statement of Christopher Walker Director of Studies, Freedom House",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=101&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Testimony of Marcela Manubens VP of Global Human Rights and Social Responsibility Phillips - Van Heu,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=102&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Michael Posner President, Human Rights First",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=103&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Ian Johnson Wall Street Journal, Berlin Bureau",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=104&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Dr. Rima Salah Deputy Executive Director, UNICEF",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=105&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Kent R. Hill, Assistant Administrator, Bureau for Global Health USAID",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=106&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Statement of Nina Shea, Director Freedom House Center for Religious Freedom",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=107&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of J Alexander Thier, Senior Rule of Law Adviser United States Institute of Peace",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=108&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony by Felice D. Gaer, Vice Chair United States Commission on International Religious Freedom",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=109&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Testimony of Charlotte Oldham-Moore International Campaign for Tibet,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=110&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Rebiya Kadeer, President International Uyghur Human Rights and Democracy Foundation",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=111&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Lucie Morillon, Washington Director Reporters Without Borders",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=112&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Opening Statement of Congressman James P. McGovern,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=113&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Jonathan Dworken, USAID Deputy Administrator for Food for Peace",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=114&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Opening Statement Kenn Crossley, U.N. World Food Program",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=115&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Kelley Currie, Senior Advisor to the ICRC",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=116&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Maureen Lynch, Refugees International",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=117&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Statement by Roberta Cohen, Co-Director, Brookings Institution-University of Bern Project",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=118&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Testimony of Baroness Cox of Queensbury,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=119&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Michael McClintock, Director of Research - Human Rights First",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=120&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Nickolai Butkevich, Research and Advocacy Director, UCSJ: Union of Councils for Jews in",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=122&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Cynthia R. Bunton, Director, Asia Division, International Republican Insititute",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=123&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Testimony of Chris Hennemeyer,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=124&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Tad Stahnke and Joseph R. Crapa, US Commission on International Religious Freedom",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=125&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Statement of Dr. Miriam Lanskoy, Program Officer for Central Asia an the Caucasus, National Endowmen",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=126&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Thomas O. Melia, Deputy Executive Director, Freedom House",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=127&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Musa Dube, Professor, University of Botswana",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=128&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Rev. John L. McCullough, Executive Director & CEO, Church World Service",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=129&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Sheikh Kafumba F. Konneh, Chairperson, National Muslim Council of Liberia; President, I",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=13&Itemid=26,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - About the CHRC,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=130&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Agnes Abuom, Vice President, World Conference of Religions for Peace",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=131&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Tahirih Matthee, Council of the Bah'­s of the Western Cape, South Africa",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=132&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Dr. Kamel Esseghairi, Social Affairs Department, African Union Commission in Addid Abab",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=133&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Jecolia Makita, Eglise Evangelique do Congo",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=134&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Nandini Patel, Hindu Council of Malawi",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=135&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Testimony of Mrs. Jane Tien Dobui,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=136&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Statement of Dr. Chan Dang-Vu, Representative for North America, Vietnam Reform Party (Viet Tan)",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=137&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Mr. Kok Ksor, President of the Montagnard Foundation",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=138&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Mrs. Helen Ngo, Chairperson of the Committee for Religious Freedom in Vietnam",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=139&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Statement of Kathryn Cameron Porter, President, Leadership Council for Human Rights",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=140&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of T. Kumar, Advocacy Director for Asia & the Pacific Amnesty International USA",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=141&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of the Honorable Michael R. Deland, President, National Organization on Disability and Cha",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=142&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Opening Statement of Congressman Jim Langevin,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=143&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Opening Statement of Congresswoman Sheila Jackson Lee, Executive Committee Member of the Congression",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=144&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Shaina Aber, Esq., Associate for Policy, Latin American Refugee Policy, Asylum and Dete",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=145&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Theodore S. Orlin, IHREC President, Clark Professor of Human Rights Scholarship and Adv",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=146&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Statement of the Women League of Chinaland (WLC) on the Myanmar Women's Affairs Federation Membershi,TRUE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=147&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Testimony of Felisa Tibbitts Executive Director Human Rights Education Associates (HREA),TRUE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=148&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Testimony by Maureen Lynch Senior Advocate for Statelessness Initiatives Refugees International,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=150&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - CHRC Congressional Korea Caucus Roundtable Briefing: Human Rights in North Korea: Time for UN Securi,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=151&Itemid=2,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Russia Working Group,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=152&Itemid=2,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - International Religious Freedom,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=153&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Mission Statement,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=16&Itemid=27,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - 110th CONGRESS MEMBERSHIP LIST,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=160&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Dear Colleague: The Secret Life of Words,TRUE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=161&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Invitation to Congressional Forum on Islam and Democracy in Western Societies!,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=162&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Briefing: Humanitarian Emergency: North Korean Defectors in China,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=163&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - The Hungarian Revolution and the Olympic Spirit,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=164&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Briefing: Human Rights in Tibet: The Panchen Lama,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=165&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - TIRF REMINDER!! Status of Muslims in Russia TODAY at 9:45AM,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=166&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Briefing: Untouchables- The Plight of Dalit Women,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=17&Itemid=31,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Congressional Human Rights Caucus Resources & Links,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=170&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Dear Colleague: Disbarment of Prominent Russian Hum an Rights Attorney Karinna Moskalenk,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=177&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Briefing: World Day Against Child Labor,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=178&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - CHRC staff briefing on Colombia,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=179&Itemid=39,"Lantos, Tom",2007-11-29,"Morocco, Progress Towards Equality",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=18&Itemid=32,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Contact the Congressional Human Rights Caucus,TRUE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=180&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Member's Briefing: Agia Sophia: The Cradle of Eastern Orth odox Christianity,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=181&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - CHRC: Burma -- Aung San Suu Kyi,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=182&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - CHRC Roundtable: Journalists in Russia: Freedom of Expression under Attack,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=183&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Caucus Reception,TRUE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=184&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Reception Highlighting the Work of the CHRC,TRUE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=185&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Condemn gender-based persecutions by Co-Sponsoring H.Res. 32,TRUE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=186&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - DEAR COLLEAGUE: Honor Anti-Apartheid Leader Archbishop Desmond Tu tu, Co-Sponsor H. Res. 34",TRUE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=187&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - RESOLUTION HONORING THE LATE DAVID RAY RITCHESON,TRUE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=188&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Lost Boys and Girls of Sudan,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=189&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Draft for CHRC Briefing on South Asia,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=19&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Support Human Rights in Burma: Demand the Release of Burmese Educators!,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=190&Itemid=39,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Briefing: Jewish Refugees from Arab Countries: Truth, Justice, and Reconciliation",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=191&Itemid=39,"Lantos, Tom",2007-11-29,The Need for Reform;,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=192&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Film Screening: Nicholas Winton and Raoul Wallenberg: Holocaust Heroes with the Courage to Care,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=193&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - The Plight of Darfur's Children,TRUE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=194&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - TIRF: Sudan Briefing Friday at 10 AM,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=195&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Joint CHRC/TIRF roundtable on Hong Kong and Falun Gong,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=196&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Franks Calls on Mubarak to Address Deterioration of Religious Freedom,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=197&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Shanghai Cooperation Organization,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=198&Itemid=39,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=20&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Urge Mubarak to Help Free Egyptian-American Human Rights Activist,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=202&Itemid=1,"Lantos, Tom",2007-11-29,"Congressional Human Rights Caucus - Testimony of Than Lwin Htun, Special Update: Burma",FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=21&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - URGE THE CHINESE GOVERNMENT TO RELEASE,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=22&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Help Free Prominent Uighur Businesswoman and Women's Rights Advocate Rebiya Kadeer!,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=23&Itemid=29,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Letters,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=233&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Task Force Against Anti-Semitism,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=234&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Congressional Task Force Against Anti-Semitism Member List,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=235&Itemid=41,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Media,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=236&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Darfur's Regional Dynamic: The Role of Chad,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=239&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Documentary: The Price of Sugar,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=24&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Briefing Testimonies,FALSE,FALSE,FALSE,TRUE
http://www.lantos.house.gov/chrc/index.php?option=com_content&task=view&id=248&Itemid=1,"Lantos, Tom",2007-11-29,Congressional Human Rights Caucus - Update on the Plight of Iraqi Refugees,FALSE,FALSE,FALSE,TRUE
